"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2022";"52000 - Ministério da Defesa";"52911 - Fundo Aeronáutico";"121002 - SECRETARIA DE ECON. E FIN.DA AER.- F.AER.";"7 - Receitas Correntes - intra-orçamentárias";"73 - Receita Patrimonial";"731 - Exploração do patrimônio imobiliário do Estado";"73110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL-INTRA";"0,00";"210,37";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"154421 - FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"1.985,92";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26282 - Universidade Federal de Viçosa";"154051 - UNIVERSIDADE FEDERAL DE VICOSA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19991221 - ONUS DE SUCUMBENCIA-PRINCIPAL";"0,00";"1.129,37";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130311 - IRRF-TRABALHO-PRINCIPAL";"876.496.474,00";"0,00";"0,00%";"0,00";
"2022";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"22211 - Companhia Nacional de Abastecimento";"135100 - COMPANHIA NACIONAL DE ABASTECIMENTO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26447 - Universidade Federal do Oeste da Bahia";"158717 - UNIVERSIDADE FEDERAL DO OESTE DA BAHIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"300,00";"0,00%";"0,00";
"2022";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239903 - OUTROS RESSARCIMENTOS-DIVIDA ATIVA";"0,00";"7.463,29";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26253 - Universidade Federal Rural da Amazônia";"153034 - UNIVERSIDADE FEDERAL RURAL DA AMAZONIA";"1 - Receitas Correntes";"14 - Receita Agropecuária";"141 - Receita da produção vegetal";"14110101 - RECEITA AGROPECUARIA-PRINCIPAL";"0,00";"290,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22203 - Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba";"195006 - CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26431 - Instituto Federal do Piauí";"158146 - INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"25,02";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26254 - Universidade Federal do Triângulo Mineiro";"153035 - UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.";"0,00";"30,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22204 - Departamento Nacional de Obras Contra as Secas";"113802 - DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS/UO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"57.354,00";"0,00";"0,00%";"0,00";
"2022";"56000 - Ministério das Cidades";"29205 - Empresa de Trens Urbanos de Porto Alegre";"275060 - EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A";"1 - Receitas Correntes";"16 - Receita de Serviços";"169 - Outros serviços";"16999901 - OUTROS SERVICOS-PRINCIPAL";"12.924,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"154421 - FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"26.964,60";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26434 - Instituto Federal Fluminense";"158139 - INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"299,97";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"154047 - FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL";"39.264,00";"0,00";"0,00%";"0,00";
"2022";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210704 - CIDE-REMESSAS AO EXTERIOR-DIV.AT.-MUL.JUR.";"942.020,00";"0,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22203 - Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba";"195006 - CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL";"19420102 - MUL.JUR.MORA ALIEN.BENS IMOV.EM GERAL-MUL.JUR";"276.674,00";"0,00";"0,00%";"0,00";
"2022";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - DEPEN - DIRETORIA EXECUTIVA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310602 - BENS,DIR.VAL.RENUN.VOLUNT.NAO PENAL-MUL.JUR.";"0,00";"1,94";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26412 - Instituto Federal do Sul de Minas Gerais";"158137 - INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,10";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26351 - Universidade Federal do Recôncavo da Bahia";"158092 - UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"3.012,23";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26249 - Universidade Federal Rural do Rio de Janeiro";"153166 - UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL";"0,00";"123.389,19";"0,00%";"0,00";
"2022";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"2 - Receitas de Capital";"21 - Operações de Crédito";"211 - Operações de crédito - mercado interno";"21110101 - TIT.RESP.TN-MERC.INT.,EXC.REF.DIV.PUB.-PRINC.";"125.662.536.433,00";"0,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22203 - Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba";"195006 - CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.";"0,00";"11.704.115,48";"0,00%";"0,00";
"2022";"20000 - Presidência da República";"20101 - Presidência da República";"110005 - SECRETARIA DE ADMINISTRACAO-SET.ORC.E FIN./PR";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19991101 - VARIACAO CAMBIAL-PRINCIPAL";"0,00";"25,00";"0,00%";"0,00";
"2022";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços";"30204 - Instituto Nacional da Propriedade Industrial";"183038 - INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"278,66";"0,00%";"0,00";
"2022";"52000 - Ministério da Defesa";"52000 - Ministério da Defesa - Unidades com vínculo direto";"110407 - DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)";"2 - Receitas de Capital";"21 - Operações de Crédito";"212 - Operações de crédito - mercado externo";"21220101 - OP.DE CREDITO CONTRATUAIS-MERC.EXTERNO-PRINC.";"199.382.655,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"154049 - FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL";"0,00";"6.978,73";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26457 - Universidade Federal do Norte do Tocantins";"156763 - UNIVERSIDADE FEDERAL DO NORTE DE TOCANTINS";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"81.534,00";"0,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130313 - IRRF-TRABALHO-DIVIDA ATIVA";"2.604.030,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26408 - Instituto Federal do Maranhão";"158128 - INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"0,00";"57,61";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26000 - Ministério da Educação - Unidades com vínculo direto";"150014 - SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC)";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410311 - ROYAL.EXCED.PROD.PETRO.TERRA(QQ SIT.)-PRINC.";"80.476.086,00";"0,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111322 - MULT.LEG.ANTICORRUP.ACORDOS LENIENCIA-MUL.JUR";"0,00";"6.476.468,92";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL";"19430102 - MUL.JUR.MORA ALIEN.BENS INTANGIVEIS-MUL.JUR.";"0,00";"0,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53901 - Fundo Constitucional de Financiamento do Norte";"537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130201 - IRPJ-LIQUIDA DE INCENTIVOS-PRINCIPAL";"1.076.343.917,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"154054 - FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"1 - Receitas Correntes";"17 - Transferências Correntes";"172 - Transferências dos Estados e do Distrito Federal e de suas Entidades";"17240101 - TRANSF.REC.ORG.UNIAO CONV.EST/DF/ENT.-PRINC.";"0,00";"372.400,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26440 - Universidade Federal da Fronteira Sul";"158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26403 - Instituto Federal do Amazonas";"158142 - INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"135,60";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26405 - Instituto Federal do Ceará";"158133 - INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"6.154,41";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26241 - Universidade Federal do Paraná";"153079 - UNIVERSIDADE FEDERAL DO PARANA";"2 - Receitas de Capital";"22 - Alienação de Bens";"222 - Alienação de bens imóveis";"22210101 - ALIENACAO DE BENS IMOVEIS EM GERAL-PRINC.";"0,00";"1.450,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26243 - Universidade Federal do Rio Grande do Norte";"153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1 - Receitas Correntes";"17 - Transferências Correntes";"174 - Transferências de Instituições Privadas";"17410101 - TRANSF.REC.ORG.UNIAO CONV.INSTIT.PRIV.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2022";"52000 - Ministério da Defesa";"52221 - Indústria de Material Bélico do Brasil";"168002 - INDUSTRIA DE MATERIAL BELICO DO BRASIL/GESTOR";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"2.928,40";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13339923 - OUTRAS.DLG.SV.TELEC-POSIC.ORBITAIS/DA.PRC";"0,00";"- 272,62";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26440 - Universidade Federal da Fronteira Sul";"158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"- 21,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26414 - Instituto Federal do Mato Grosso";"158144 - INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO";"2 - Receitas de Capital";"22 - Alienação de Bens";"221 - Alienação de bens móveis";"22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.";"1.500.500,00";"324.150,00";"21,60%";"0,00";
"2022";"52000 - Ministério da Defesa";"52121 - Comando do Exército";"160075 - D CONT - SETORIAL FINANCEIRA";"2 - Receitas de Capital";"24 - Transferências de Capital";"242 - Transferências dos Estados e do Distrito Federal e de suas Entidades";"24220101 - TRANSF.CONV.EST/DF/ENT.PARA UNIAO-PRINC.";"1.600.000,00";"0,00";"0,00%";"0,00";
"2022";"30000 - Ministério da Justiça e Segurança Pública";"30211 - Conselho Administrativo de Defesa Econômica";"303001 - CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"7 - Receitas Correntes - intra-orçamentárias";"76 - Receita de Serviços";"761 - Serviços Administrativos e Comerciais Gerais";"76110101 - SERV.ADMIN.E COMERCIAIS GERAIS-PRINC.-INTRA";"91.400,00";"0,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140153 - IPI-OUTROS PRODUTOS-DIVIDA ATIVA";"4.458.939,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26263 - Universidade Federal de Lavras";"153032 - UNIVERSIDADE FEDERAL DE LAVRAS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS";"0,00";"32,15";"0,00%";"0,00";
"2022";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR";"0,00";"5.675,16";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12110115 - COFINS SOBRE O FATURAMENTO-MULTAS";"0,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"154048 - FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"154421 - FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO";"1 - Receitas Correntes";"16 - Receita de Serviços";"163 - Serviços e Atividades Referentes à Saúde";"16310101 - SERV.ATENDIM.SAUDE UNID.GOV.FED.-PRINC.";"6.164,00";"0,00";"0,00%";"0,00";
"2022";"22000 - Ministério da Agricultura e Pecuária";"22000 - Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210502 - TX.CONTR.E FISC.PESCA E AQUICULTURA-MUL.JUR.";"0,00";"10,00";"0,00%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53903 - Fundo Constitucional de Financiamento do Nordeste";"537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140112 - IPI-FUMO-MULTAS E JUROS";"325.508,00";"0,00";"0,00%";"0,00";
"2022";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"22211 - Companhia Nacional de Abastecimento";"135100 - COMPANHIA NACIONAL DE ABASTECIMENTO";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2022";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"255000 - FUNDACAO NACIONAL DE SAUDE - DF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220112 - RESTITUICAO DE CONVENIOS-PRIMARIAS-MUL.JUR.";"0,00";"8.458.896,95";"0,00%";"0,00";
